tanggal,kk,cleaning,fresh,mesin,fg_item,fg_qty,berat_unit,fg,hold,reject,waste,trimming,scrap_usage,dl,eff_hour,dt_produksi,dt_teknik
09/01/2021,WOL21A0025,FALSE,6428.79,37,26685,179.4375,38.4,6890.4,0,324,15,0,822.5,2.7,21,1.01,0
10/01/2021,WOL21A0031,FALSE,8695.48,37,26685,242.625,38.4,9316.8,0,442,20,0,1112.5,2.7,28,1.37,0
12/01/2021,WOL21A0037,FALSE,9926.52,37,26685,277,38.4,10636.8,0,500,26,0,1270,2.7,32,1.57,0
14/01/2021,WOL21A0043,FALSE,12412.06,37,26685,330.75,38.4,12700.8,0,594,30,0,952.8,2.7,38,1.86,0
15/01/2021,WOL21A0049,FALSE,6509.5,37,26685,173.5,38.4,6662.4,0,313,15,0,501.75,2.7,20,0.97,0
16/01/2021,WOL21A0052,FALSE,4728.88,37,26685,125.25,38.4,4809.6,0,256,12.3,0,364.5,2.7,15,0.8,0
17/01/2021,WOL21A0064,FALSE,12649.26,37,26685,194.375,38.4,7464,0,5850,270,0,975,2.7,23,18.26,0
15/01/2021,WOD21A0009,TRUE,557.5,37,26685,0,38.4,0,0,0,555.8,0,0,2.7,0,0,0
19/01/2021,WOL21A0068,FALSE,10314.01,38,26685,275.1875,38.4,10567.2,0,485,24,0,795,2.7,32,1.51,0
20/01/2021,WOL21A0071,FALSE,5079.16,38,26685,135.3125,38.4,5196,0,245,13,0,391.5,2.7,16,0.77,0
21/01/2021,WOL21A0076,FALSE,1877.93,38,26685,50,38.4,1920,0,92,4.6,0,144.75,2.7,6,0.28,0
22/01/2021,WOL21A0079,FALSE,18214.93,38,26685,485.625,38.4,18648,0,870,42,0,1404,2.7,56,2.72,0
23/01/2021,WOL21A0086,FALSE,2743.92,38,26685,73.5,38.4,2822.4,0,118,6.1,0,211.5,2.7,9,0.37,0
25/01/2021,WOL21A0092,FALSE,9511.32,38,26685,253.5,38.4,9734.4,0,454,23,0,731.25,2.7,30,1.42,0
26/01/2021,WOL21A0096,FALSE,12369.59,38,26685,330,38.4,12672,0,582,27,0,951,2.7,38,1.81,0
27/01/2021,WOL21A0097,FALSE,21519.97,38,26685,575.25,38.4,22089.6,0,970,45,0,1654.5,2.7,66,3.02,0
28/01/2021,WOL21A0099,FALSE,5989.69,38,26685,160.625,38.4,6168,0,250,13,0,460.5,2.7,19,0.78,0
19/01/2021,WOQ21A0001,FALSE,549.8,39,27466,292,1,292,0,279,14.05,0,40,2.7,2,1.43,0
20/01/2021,WOQ21A0002,FALSE,824.71,39,27466,425,1,425,0,435,22.05,0,60,2.7,3,2.23,0
20/01/2021,WOQ21A0003,FALSE,274.9,39,27466,146,1,146,0,140,8.01,0,20,2.7,1,0.72,0
24/01/2021,WOL21A0080,FALSE,20160,39,26310,810,17,13770,0,6994,341.45,0,1010,2.7,68,35.78,0
03/01/2021,WOL21A0004,FALSE,13515.7,40,27243,1247.4,10,12474,0,953,47.5,0,0,2.7,61,4.88,0
04/01/2021,WOL21A0008,FALSE,6925.4,40,27243,630,10,6300,0,576,28.3,0,0,2.7,31,2.95,0
06/01/2021,WOL21A0012,FALSE,6925.4,40,27243,630,10,6300,0,575,29.3,0,0,2.7,31,2.95,0
08/01/2021,WOL21A0017,FALSE,9382.8,40,27243,930,10,9300,0,849,42.65,0,840,2.7,5,49.51,0
11/01/2021,WOL21A0029,FALSE,13404,40,27243,1338,10,13380,0,1124,55.5,0,1200,2.7,66,5.75,0
14/01/2021,WOL21A0035,FALSE,13068.9,40,27243,1290,10,12900,0,1234,61.5,0,1170,2.7,63,6.32,0
16/01/2021,WOL21A0044,FALSE,8042.4,40,27243,810,10,8100,0,606,29.7,0,720,2.7,40,3.1,0
18/01/2021,WOL21A0053,FALSE,15749.7,40,27243,1604.4,10,16044,0,1013,50.4,0,1410,2.7,79,5.19,0
24/01/2021,WOL21A0082,FALSE,7166.4,40,27243,720,10,7200,0,555,27.6,0,640,2.7,36,2.84,0
30/01/2021,WOL21A0088,FALSE,20818.98,40,27243,2240,10,22400,0,1965,99.2,0,3720,2.7,110,10.07,0
16/01/2021,WOD21A0010,TRUE,557.5,40,27243,0,10,0,0,0,555.8,0,0,2.7,0,0,0
03/01/2021,WOL21A0006,FALSE,7707.3,41,27391,588.5,12,7062,0,592,29.8,0,0,2.7,35,3.03,0
05/01/2021,WOL21A0011,FALSE,7707.3,41,27391,588.5,12,7062,0,593,28.8,0,0,2.7,35,3.03,0
07/01/2021,WOL21A0018,FALSE,9717.9,41,27391,802.5,12,9630,0,882,43.65,0,870,2.7,47,4.52,0
11/01/2021,WOL21A0030,FALSE,12287,41,27391,1016.5,12,12198,0,1094,54.2,0,1100,2.7,60,5.6,0
13/01/2021,WOL21A0034,FALSE,12398.7,41,27391,1016.5,12,12198,0,1210,59.5,0,1110,2.7,60,6.19,0
16/01/2021,WOL21A0045,FALSE,14632.7,41,27391,1230.5,12,14766,0,1075,53.1,0,1310,2.7,73,5.5,0
19/01/2021,WOL21A0065,FALSE,8154.1,41,27391,695.5,12,8346,0,487,24.05,0,730,2.7,41,2.49,0
21/01/2021,WOL21A0073,FALSE,8154.1,41,27391,695.5,12,8346,0,485,26.1,0,730,2.7,41,2.49,0
23/01/2021,WOL21A0081,FALSE,8062.2,41,27391,674.1,12,8089.2,0,634,32.25,0,720,2.7,40,3.25,0
25/01/2021,WOL21A0087,FALSE,25851.21,41,27391,2329.033333,12,27948.4,0,2321,108.9,0,4620,2.7,137,11.85,0
16/01/2021,WOD21A0011,TRUE,557.5,41,27391,0,12,0,0,0,555.8,0,0,2.7,0,0,0
