Date,WO,Formatted WO,KK,Machine,Customer,Product Type,s_or_g,tebal,panjang,lebar,"Order
(Pcs)",Finished Goods (Pcs),Finished Goods (Kg),berat,"Scrap
(Kg)","Waste
(Kg)",DL Std,"Effective Hours
(H)",Down Time produksi,DT Teknik,Capacity/Out Put Std (Kg/H),Equipment Earn Hour,"Machine
Eff",Production Eff,"Material
Eff",OEE,DL Earn Hour
29/05/2021,97,0097,WO2.210097,OM 2500,MPZ/PTY/LTD,IMPRABOARD,N,3.00,2465.00,1240.00,1800.00,1800.00,1943.60,1.079777778,214.70,        -  ,3.00,6.09,0.64,             -  ,300.00,6.48,0.91,1.06,0.90,0.87,17.69
10/02/2021,30,0030,WO2.210030,OM 2500,MULFORD,IMPRABOARD,N,3.00,930.00,1250.00,1400.00,50.00,32.20,0.644000000,751.80,        -  ,3.00,0.12,2.84,             -  ,375.00,0.09,0.04,0.74,0.04,0.00,0.26
11/02/2021,30,0030,WO2.210030,OM 2500,MULFORD,IMPRABOARD,N,3.00,930.00,1250.00,                -  ,1330.00,850.30,0.639323308,42.20,0.50,3.00,2.98,             -  ,             -  ,375.00,2.27,1.00,0.76,0.95,0.73,6.80
05/04/2021,54,0054,WO2.210054,OM 2500,MPZ/PTY/NZ,IMPRABOARD,N,3.00,930.00,1250.00,320.00,340.00,222.90,0.655588235,10.70,        -  ,3.00,0.72,             -  ,             -  ,300.00,0.74,1.00,1.03,0.95,0.99,2.23
12/01/2021,9,0009,WO1.210009,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,340.00,340.00,306.90,0.902647059,332.90,0.50,3.00,1.06,1.17,0.00,375.00,0.82,0.48,0.77,0.48,0.18,2.46
14/01/2021,18,0018,WO1.210018,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,500.00,600.00,540.00,0.900000000,22.50,0.20,3.00,1.88,0.00,0.00,375.00,1.44,1.00,0.77,0.96,0.74,4.32
06/02/2021,73,0073,WO1.210073,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,500.00,320.00,230.40,0.720000000,677.10,0.30,3.00,0.81,1.60,             -  ,375.00,0.61,0.34,0.76,0.25,0.06,1.84
07/02/2021,73,0073,WO1.210073,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,                -  ,235.00,211.50,0.900000000,8.10,        -  ,3.00,0.73,             -  ,             -  ,375.00,0.56,1.00,0.77,0.96,0.74,1.69
07/02/2021,83,0083,WO1.210083,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,2000.00,920.00,828.00,0.900000000,109.60,0.80,6.00,2.88,0.25,             -  ,375.00,2.21,0.92,0.77,0.88,0.62,13.25
08/02/2021,83,0083,WO1.210083,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,                -  ,1080.00,971.80,0.899814815,316.60,        -  ,6.00,3.37,0.75,             -  ,375.00,2.59,0.82,0.77,0.75,0.47,15.55
07/03/2021,124,0124,WO1.210124,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,5000.00,280.00,252.00,0.900000000,144.20,        -  ,3.00,0.88,0.62,             -  ,300.00,0.84,0.58,0.96,0.64,0.36,2.52
10/03/2021,124,0124,WO1.210124,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,                -  ,                  -  ,                  -  ,0.900000000,125.00,        -  ,3.00,                     -  ,0.42,             -  ,300.00,0.00,0.00,0.00,0.00,0.00,0.00
12/03/2021,124,0124,WO1.210124,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,                -  ,3160.00,2844.00,0.900000000,827.60,1.60,3.00,9.88,14.12,             -  ,300.00,9.48,0.41,0.96,0.77,0.31,28.44
13/03/2021,124,0124,WO1.210124,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,                -  ,1560.00,1404.00,0.900000000,636.60,0.20,3.00,4.86,3.00,             -  ,300.00,4.68,0.62,0.96,0.69,0.41,14.04
10/03/2021,139,0139,WO1.210139,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,500.00,520.00,468.00,0.900000000,9.00,        -  ,3.00,1.59,             -  ,             -  ,300.00,1.56,1.00,0.98,0.98,0.96,4.68
15/03/2021,147,0147,WO1.210147,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,1000.00,1000.00,900.00,0.900000000,684.40,0.80,3.00,3.13,3.75,             -  ,300.00,3.00,0.46,0.96,0.57,0.25,9.00
16/03/2021,148,0148,WO1.210148,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,1700.00,1720.00,1548.00,0.900000000,573.00,0.40,3.00,5.37,4.87,             -  ,300.00,5.16,0.52,0.96,0.73,0.37,15.48
17/03/2021,148,0148,WO1.210148,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,                -  ,120.00,108.00,0.900000000,3.00,        -  ,3.00,0.34,             -  ,             -  ,300.00,0.36,1.00,1.05,0.97,1.03,1.08
17/03/2021,149,0149,WO1.210149,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,500.00,500.00,450.00,0.900000000,101.50,        -  ,3.00,1.44,             -  ,             -  ,300.00,1.50,1.00,1.04,0.82,0.85,4.50
31/03/2021,184,0184,WO1.210184,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,1500.00,1520.00,1376.40,0.905526316,295.80,0.40,3.00,4.39,1.03,             -  ,300.00,4.59,0.81,1.05,0.82,0.70,13.76
30/03/2021,186,0186,WO1.210186,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,620.00,620.00,558.00,0.900000000,516.00,0.20,3.00,1.78,9.20,             -  ,300.00,1.86,0.16,1.04,0.52,0.09,5.58
07/04/2021,195,0195,WO1.210195,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,2000.00,2000.00,1800.00,0.900000000,66.90,0.50,3.00,5.74,             -  ,             -  ,300.00,6.00,1.00,1.04,0.96,1.01,18.00
07/04/2021,197,0197,WO1.210197,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,1250.00,680.00,612.00,0.900000000,70.70,        -  ,3.00,1.94,0.13,             -  ,300.00,2.04,0.94,1.05,0.90,0.88,6.12
08/04/2021,197,0197,WO1.210197,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,                -  ,600.00,540.00,0.900000000,20.30,        -  ,3.00,1.72,             -  ,             -  ,300.00,1.80,1.00,1.04,0.96,1.01,5.40
21/05/2021,251,0251,WO1.210251,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,2000.00,1680.00,1512.00,0.900000000,482.20,1.60,3.00,4.87,1.46,0.42,300.00,5.04,0.72,1.04,0.76,0.57,13.76
22/05/2021,251,0251,WO1.210251,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,                -  ,400.00,360.00,0.900000000,429.10,0.50,3.00,1.16,0.89,             -  ,300.00,1.20,0.57,1.03,0.46,0.27,3.28
22/05/2021,252,0252,WO1.210252,OM 2500,SUMBER ARTA,IMPRABOARD,N,3.00,1500.00,1250.00,2000.00,1840.00,1656.00,0.900000000,103.70,0.80,3.00,5.29,0.13,             -  ,300.00,5.52,0.98,1.04,0.94,0.96,15.07
22/05/2021,256,0256,WO1.210256,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,1000.00,1000.00,900.00,0.900000000,286.10,        -  ,3.00,2.90,0.75,             -  ,300.00,3.00,0.79,1.04,0.76,0.62,8.19
25/05/2021,257,0257,WO1.210257,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1250.00,500.00,500.00,450.00,0.900000000,137.95,        -  ,3.00,1.48,0.73,             -  ,300.00,1.50,0.67,1.01,0.77,0.52,4.10
09/02/2021,7,0007,WO3.210007,OM 2500,TRIAL,IMPRABOARD,N,3.00,1500.00,1250.00,25.00,25.00,22.50,0.900000000,278.50,        -  ,3.00,0.08,0.92,             -  ,375.00,0.06,0.08,0.77,0.07,0.00,0.18
09/02/2021,8,0008,WO3.210008,OM 2500,TRIAL,IMPRABOARD,N,3.00,1500.00,1250.00,25.00,25.00,22.50,0.900000000,228.50,        -  ,3.00,0.08,0.92,             -  ,375.00,0.06,0.08,0.77,0.09,0.01,0.18
03/03/2021,12,0012,WO3.210012,OM 2500,TRIAL,IMPRABOARD,N,3.00,1500.00,1250.00,20.00,20.00,13.20,0.660000000,283.50,        -  ,3.00,0.05,0.68,             -  ,300.00,0.04,0.07,0.80,0.04,0.00,0.13
03/03/2021,12,0012,WO3.210012,OM 2500,TRIAL,IMPRABOARD,N,3.00,1500.00,1250.00,20.00,20.00,34.10,1.705000000,230.20,        -  ,3.00,0.14,0.72,             -  ,300.00,0.11,0.17,0.80,0.13,0.02,0.34
15/03/2021,14,0014,WO3.210014,OM 2500,TRIAL,IMPRABOARD,N,3.00,1500.00,1250.00,25.00,25.00,22.50,0.900000000,296.50,        -  ,3.00,0.08,             -  ,             -  ,300.00,0.08,1.00,1.00,0.07,0.07,0.23
15/03/2021,15,0015,WO3.210015,OM 2500,TRIAL,IMPRABOARD,N,3.00,1500.00,1250.00,25.00,25.00,22.50,0.900000000,296.50,,3.00,0.08,             -  ,             -  ,300.00,0.08,1.00,1.00,0.07,0.07,0.23
07/03/2021,16,0016,WO3.210016,OM 2500,TRIAL,IMPRABOARD,N,3.00,1500.00,1250.00,25.00,25.00,22.50,0.900000000,287.50,        -  ,3.00,0.08,             -  ,             -  ,300.00,0.08,1.00,0.96,0.07,0.07,0.23
07/03/2021,17,0017,WO3.210017,OM 2500,TRIAL,IMPRABOARD,N,3.00,1500.00,1250.00,25.00,25.00,22.50,0.900000000,287.50,        -  ,3.00,0.08,             -  ,             -  ,300.00,0.08,1.00,0.96,0.07,0.07,0.23
07/03/2021,17,0017,WO3.210017,OM 2500,TRIAL,IMPRABOARD,N,3.00,1500.00,1250.00,25.00,25.00,22.50,0.900000000,287.50,        -  ,3.00,0.08,             -  ,             -  ,300.00,0.08,1.00,0.96,0.07,0.07,0.23
31/03/2021,22,0022,WO3.210022,OM 2500,TRIAL,IMPRABOARD,N,3.00,1500.00,1250.00,25.00,25.00,22.50,0.900000000,307.50,        -  ,3.00,0.08,0.92,             -  ,300.00,0.08,0.08,0.96,0.07,0.01,0.23
25/05/2021,41,0041,WO3.210041,OM 2500,TRIAL,IMPRABOARD,N,3.00,1500.00,1250.00,50.00,50.00,75.80,1.516000000,224.20,        -  ,3.00,0.24,             -  ,             -  ,300.00,0.25,1.00,1.04,0.25,0.26,0.69
09/02/2021,28,0028,WO2.210028,OM 2500,MULFORD,IMPRABOARD,N,3.00,1860.00,1250.00,850.00,860.00,998.30,1.160813953,217.50,0.50,6.00,3.48,4.26,             -  ,375.00,2.66,0.45,0.77,0.82,0.28,15.97
09/02/2021,28,0028,WO2.210028,OM 2500,MULFORD,IMPRABOARD,N,3.00,1860.00,1250.00,1050.00,315.00,1466.50,4.655555556,21.80,        -  ,3.00,4.96,             -  ,             -  ,375.00,3.91,1.00,0.79,0.99,0.78,11.73
10/02/2021,28,0028,WO2.210028,OM 2500,MULFORD,IMPRABOARD,N,3.00,1860.00,1250.00,                -  ,740.00,951.20,1.285405405,169.30,0.40,3.00,3.33,0.42,             -  ,375.00,2.54,0.89,0.76,0.85,0.57,7.61
26/02/2021,31,0031,WO2.210031,OM 2500,MULFORD,IMPRABOARD,N,3.00,1860.00,1250.00,1850.00,680.00,790.40,1.162352941,1348.40,0.80,6.00,2.76,6.74,2.50,375.00,2.11,0.23,0.76,0.37,0.06,12.65
27/02/2021,31,0031,WO2.210031,OM 2500,MULFORD,IMPRABOARD,N,3.00,1860.00,1250.00,                -  ,1170.00,1367.10,1.168461538,65.70,0.30,3.00,4.78,             -  ,             -  ,375.00,3.65,1.00,0.76,0.95,0.73,10.94
04/04/2021,53,0053,WO2.210053,OM 2500,MPZ/PTY/NZ,IMPRABOARD,N,3.00,1860.00,1250.00,860.00,865.00,1017.00,1.175722543,789.30,0.80,3.00,3.27,2.98,1.25,300.00,3.39,0.44,1.04,0.56,0.25,10.17
09/04/2021,58,0058,WO2.210058,OM 2500,MPZ/ PTY,IMPRABOARD,N,3.00,1860.00,1250.00,950.00,975.00,1133.20,1.162256410,102.80,        -  ,3.00,3.97,1.72,             -  ,300.00,3.78,0.70,0.95,0.92,0.61,11.33
11/04/2021,59,0059,WO2.210059,OM 2500,MPZ/ PTY,IMPRABOARD,N,3.00,1860.00,1250.00,4000.00,2600.00,3337.60,1.283692308,646.50,0.50,3.00,10.83,1.88,             -  ,300.00,11.13,0.85,1.03,0.84,0.73,33.38
12/04/2021,59,0059,WO2.210059,OM 2500,MPZ/ PTY,IMPRABOARD,N,3.00,1860.00,1250.00,                -  ,1400.00,1789.70,1.278357143,247.40,        -  ,3.00,5.78,1.67,             -  ,300.00,5.97,0.78,1.03,0.88,0.70,17.90
25/05/2021,95,0095,WO2.210095,OM 2500,MPZ/LTD,IMPRABOARD,N,3.00,1860.00,1250.00,950.00,950.00,1103.90,1.162000000,52.20,        -  ,3.00,3.56,             -  ,             -  ,300.00,3.68,1.00,1.03,0.95,0.99,10.05
09/02/2021,28,0028,WO2.210028,OM 2500,MULFORD,IMPRABOARD,N,3.00,2470.00,1250.00,1050.00,1050.00,736.90,0.701809524,1186.30,0.30,6.00,2.70,0.94,             -  ,375.00,1.97,0.74,0.73,0.38,0.21,11.79
04/04/2021,53,0053,WO2.210053,OM 2500,MPZ/PTY/NZ,IMPRABOARD,N,3.00,2470.00,1250.00,560.00,570.00,900.90,1.580526316,44.10,        -  ,3.00,2.91,0.07,             -  ,300.00,3.00,0.98,1.03,0.95,0.96,9.01
05/04/2021,53,0053,WO2.210053,OM 2500,MPZ/PTY/NZ,IMPRABOARD,N,3.00,2470.00,1250.00,                -  ,265.00,140.50,0.530188679,104.40,        -  ,3.00,0.77,             -  ,             -  ,300.00,0.47,1.00,0.61,0.57,0.35,1.41
12/04/2021,59,0059,WO2.210059,OM 2500,MPZ/ PTY,IMPRABOARD,N,3.00,2470.00,1250.00,2600.00,2610.00,4465.40,1.710881226,425.20,1.90,3.00,14.31,1.06,             -  ,300.00,14.88,0.93,1.04,0.91,0.88,44.65
29/05/2021,97,0097,WO2.210097,OM 2500,MPZ/PTY/LTD,IMPRABOARD,N,3.00,2600.00,1300.00,1200.00,250.00,299.10,1.196400000,407.90,0.80,3.00,1.93,0.17,             -  ,300.00,1.00,0.92,0.52,0.42,0.20,2.72
04/02/2021,48,0048,WO1.210048,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1430.00,1805.00,360.00,366.70,1.018611111,392.30,        -  ,3.00,1.34,1.62,             -  ,375.00,0.98,0.45,0.73,0.48,0.16,2.93
05/02/2021,48,0048,WO1.210048,OM 2500,KREASI DASATAMA,IMPRABOARD,N,3.00,1500.00,1430.00,                -  ,1445.00,1486.40,1.028650519,143.70,        -  ,6.00,5.26,0.33,             -  ,375.00,3.96,0.94,0.75,0.91,0.65,23.78
09/05/2021,236,0236,WO1.210236,OM 2000,MALINDO,IMPRABOARD,N,3.00,800.00,2000.00,550.00,550.00,811.70,1.475818182,326.20,1.60,3.00,4.26,1.36,             -  ,310.00,2.62,0.76,0.61,0.71,0.33,7.86
07/05/2021,236,0236,WO1.210236,OM 2000,MALINDO,IMPRABOARD,N,3.00,1200.00,2000.00,100.00,                  -  ,                  -  ,1.000000000,420.60,1.00,3.00,                     -  ,3.30,             -  ,310.00,0.00,0.00,0.00,0.00,0.00,0.00
09/05/2021,236,0236,WO1.210236,OM 2000,MALINDO,IMPRABOARD,N,3.00,1200.00,2000.00,                -  ,100.00,100.00,1.000000000,495.20,        -  ,3.00,0.53,3.23,             -  ,310.00,0.32,0.14,0.61,0.17,0.01,0.97
09/05/2021,236,0236,WO1.210236,OM 2000,MALINDO,IMPRABOARD,N,3.00,1400.00,2000.00,50.00,50.00,58.80,1.176000000,4.70,        -  ,3.00,0.32,             -  ,             -  ,310.00,0.19,1.00,0.60,0.93,0.55,0.57
09/05/2021,236,0236,WO1.210236,OM 2000,MALINDO,IMPRABOARD,N,3.00,1600.00,2000.00,600.00,600.00,803.20,1.338666667,59.00,        -  ,3.00,4.23,0.12,             -  ,310.00,2.59,0.97,0.61,0.93,0.56,7.77
14/01/2021,16,0016,WO1.210016,OM 2000,UNIVERSAL,IMPRABOARD,N,3.00,2300.00,2000.00,1000.00,1000.00,2214.50,2.214500000,541.80,0.70,6.00,8.26,1.88,0.00,280.00,7.91,0.81,0.96,0.80,0.63,47.45
17/02/2021,98,0098,WO1.210098,OM 2000,UNIVERSAL,IMPRABOARD,N,3.00,2300.00,2000.00,800.00,820.00,1815.00,2.213414634,437.40,0.60,6.00,6.17,1.87,             -  ,280.00,6.48,0.77,1.05,0.81,0.65,38.89
06/01/2021,584,0584,WO1.200584,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,400.00,410.00,1185.70,2.891951220,391.50,0.80,3.00,4.46,1.19,0.00,280.00,4.23,0.79,0.95,0.75,0.56,12.70
06/01/2021,585,0585,WO1.200585,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,300.00,310.00,897.00,2.893548387,408.40,0.60,6.00,3.37,0.88,3.25,280.00,3.20,0.45,0.95,0.69,0.29,19.22
07/01/2021,1,0001,WO1.210001,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,1000.00,440.00,1272.60,2.892272727,127.40,0.50,3.00,4.78,0.22,0.00,280.00,4.55,0.96,0.95,0.91,0.83,13.64
08/01/2021,1,0001,WO1.210001,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,0.00,580.00,1677.20,2.891724138,365.30,3.70,3.00,5.89,1.27,0.00,280.00,5.99,0.82,1.02,0.82,0.69,17.97
08/01/2021,2,0002,WO1.210002,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,1000.00,1000.00,2885.50,2.885500000,354.80,0.40,6.00,9.46,0.33,0.00,280.00,10.31,0.97,1.09,0.89,0.94,61.83
09/01/2021,3,0003,WO1.210003,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,1000.00,1000.00,2885.40,2.885400000,1214.50,0.40,9.00,9.89,5.82,0.00,280.00,10.31,0.63,1.04,0.70,0.46,92.75
11/01/2021,5,0005,WO1.210005,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,1000.00,1000.00,2890.10,2.890100000,1249.20,1.20,9.00,11.26,4.67,0.00,280.00,10.32,0.71,0.92,0.70,0.45,92.90
15/01/2021,8,0008,WO1.210008,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,1000.00,720.00,2082.70,2.892638889,565.00,0.90,6.00,7.28,2.36,0.00,280.00,7.44,0.76,1.02,0.79,0.61,44.63
16/01/2021,8,0008,WO1.210008,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,0.00,280.00,809.60,2.891428571,185.80,0.00,3.00,2.83,0.92,0.67,280.00,2.89,0.64,1.02,0.81,0.53,8.67
16/01/2021,15,0015,WO1.210015,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,300.00,268.00,773.00,2.884328358,150.00,0.00,3.00,2.89,0.00,0.00,280.00,2.76,1.00,0.96,0.84,0.80,8.28
17/01/2021,20,0020,WO1.210020,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,500.00,450.00,1301.50,2.892222222,340.20,0.50,3.00,4.73,0.97,0.00,280.00,4.65,0.83,0.98,0.79,0.65,13.94
19/01/2021,21,0021,WO1.210021,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,500.00,500.00,1442.60,2.885200000,156.80,0.20,6.00,4.91,0.00,0.00,280.00,5.15,1.00,1.05,0.90,0.95,30.91
19/01/2021,31,0031,WO1.210031,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,300.00,375.00,1084.30,2.891466667,123.30,1.40,3.00,3.79,0.00,0.00,280.00,3.87,1.00,1.02,0.90,0.92,11.62
05/02/2021,76,0076,WO1.210076,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,1000.00,400.00,1156.70,2.891750000,55.20,        -  ,3.00,4.04,             -  ,             -  ,280.00,4.13,1.00,1.02,0.95,0.98,12.39
06/02/2021,76,0076,WO1.210076,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,                -  ,510.00,1474.70,2.891568627,759.70,1.70,9.00,4.83,5.08,12.58,280.00,5.27,0.21,1.09,0.66,0.15,47.40
11/02/2021,77,0077,WO1.210077,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,1000.00,287.00,829.90,2.891637631,99.60,0.40,3.00,2.90,1.10,             -  ,280.00,2.96,0.72,1.02,0.89,0.66,8.89
13/02/2021,77,0077,WO1.210077,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,                -  ,720.00,2082.10,2.891805556,616.40,0.70,6.00,7.27,1.58,             -  ,280.00,7.44,0.82,1.02,0.77,0.65,44.62
11/02/2021,78,0078,WO1.210078,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,1000.00,1016.00,2938.40,2.892125984,407.00,0.60,6.00,10.77,0.95,             -  ,280.00,10.49,0.92,0.97,0.88,0.79,62.97
07/02/2021,88,0088,WO1.210088,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,1000.00,100.00,289.20,2.892000000,321.10,0.20,3.00,1.02,0.95,             -  ,280.00,1.03,0.52,1.02,0.47,0.25,3.10
08/02/2021,88,0088,WO1.210088,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,                -  ,20.00,57.80,2.890000000,319.50,0.90,3.00,0.20,1.58,6.22,280.00,0.21,0.03,1.03,0.15,0.00,0.62
09/02/2021,88,0088,WO1.210088,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,                -  ,690.00,1995.30,2.891739130,538.40,0.40,6.00,6.97,3.27,1.50,280.00,7.13,0.59,1.02,0.79,0.48,42.76
13/02/2021,96,0096,WO1.210096,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,300.00,280.00,809.70,2.891785714,160.60,0.40,3.00,2.83,0.30,             -  ,280.00,2.89,0.90,1.02,0.83,0.77,8.68
14/02/2021,96,0096,WO1.210096,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,                -  ,40.00,115.60,2.890000000,5.50,0.20,3.00,0.40,             -  ,             -  ,280.00,0.41,1.00,1.02,0.95,0.97,1.24
04/03/2021,121,0121,WO1.210121,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,300.00,530.00,1532.60,2.891698113,321.30,1.60,3.00,5.38,1.33,             -  ,300.00,5.11,0.80,0.95,0.83,0.63,15.33
04/03/2021,122,0122,WO1.210122,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,1000.00,580.00,1677.60,2.892413793,472.60,0.50,3.00,6.30,1.37,             -  ,300.00,5.59,0.82,0.89,0.78,0.57,16.78
05/03/2021,122,0122,WO1.210122,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,                -  ,420.00,1214.60,2.891904762,124.70,0.30,3.00,4.12,1.51,             -  ,300.00,4.05,0.73,0.98,0.91,0.65,12.15
06/03/2021,130,0130,WO1.210130,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,1000.00,1000.00,2892.10,2.892100000,592.20,2.50,3.00,10.26,2.28,             -  ,300.00,9.64,0.82,0.94,0.83,0.64,28.92
07/03/2021,140,0140,WO1.210140,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,500.00,560.00,1619.50,2.891964286,421.20,0.70,3.00,5.87,3.40,             -  ,300.00,5.40,0.63,0.92,0.79,0.46,16.20
22/03/2021,165,0165,WO1.210165,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,1000.00,360.00,1041.20,2.892222222,1101.60,0.80,3.00,3.91,6.58,             -  ,300.00,3.47,0.37,0.89,0.49,0.16,10.41
23/03/2021,165,0165,WO1.210165,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,                -  ,640.00,1850.50,2.891406250,1042.00,0.80,3.00,6.65,6.33,0.19,300.00,6.17,0.51,0.93,0.64,0.30,18.51
24/03/2021,165,0165,WO1.210165,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,                -  ,20.00,57.80,2.890000000,2.70,        -  ,3.00,0.20,             -  ,             -  ,300.00,0.19,1.00,0.96,0.96,0.91,0.58
24/03/2021,166,0166,WO1.210166,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,500.00,500.00,1445.50,2.891000000,374.10,0.40,3.00,5.05,0.82,             -  ,300.00,4.82,0.86,0.95,0.79,0.65,14.46
25/03/2021,167,0167,WO1.210167,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,300.00,330.00,954.60,2.892727273,313.40,        -  ,3.00,3.33,0.91,             -  ,275.00,3.47,0.79,1.04,0.75,0.62,10.41
26/03/2021,168,0168,WO1.210168,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,500.00,500.00,1445.90,2.891800000,69.10,        -  ,3.00,5.05,             -  ,             -  ,300.00,4.82,1.00,0.95,0.95,0.91,14.46
26/03/2021,169,0169,WO1.210169,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,300.00,250.00,722.90,2.891600000,64.90,0.20,3.00,2.52,             -  ,             -  ,300.00,2.41,1.00,0.95,0.92,0.88,7.23
27/03/2021,169,0169,WO1.210169,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,                -  ,137.00,396.10,2.891240876,18.90,        -  ,3.00,1.38,             -  ,             -  ,300.00,1.32,1.00,0.95,0.95,0.91,3.96
27/03/2021,177,0177,WO1.210177,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,500.00,500.00,1445.90,2.891800000,436.10,0.60,3.00,5.02,1.93,             -  ,300.00,4.82,0.72,0.96,0.77,0.53,14.46
01/04/2021,188,0188,WO1.210188,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,250.00,190.00,549.40,2.891578947,276.80,0.30,3.00,1.92,1.58,             -  ,300.00,1.83,0.55,0.95,0.66,0.35,5.49
03/04/2021,188,0188,WO1.210188,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,                -  ,                  -  ,                  -  ,2.890000000,203.50,        -  ,3.00,                     -  ,3.47,2.25,300.00,0.00,0.00,0.00,0.00,0.00,0.00
04/04/2021,190,0190,WO1.210190,OM 2000,KREASI DASATAMA,IMPRABOARD,N,3.00,3000.00,2000.00,300.00,390.00,1127.90,2.892051282,533.60,0.50,3.00,4.15,1.80,2.58,300.00,3.76,0.49,0.91,0.68,0.30,11.28
